date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:46:01	60767/60767	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2013%20Aug%202020%2010:09:28%20GMT	http://barlows.co.nz/barlows/fonts/fontawesome-webfont.eot?	D:/My%20Web%20Sites/barlows.co.nz/barlows.co.nz/barlows/fonts/fontawesome-webfontd41d.eot	(from http://barlows.co.nz/barlows/css/style.css)
23:46:11	56780/56780	---M--	200	added ('OK')	application/font-woff2	date:Thu,%2013%20Aug%202020%2010:09:28%20GMT	http://barlows.co.nz/barlows/fonts/fontawesome-webfont.woff2?v=4.3.0	D:/My%20Web%20Sites/barlows.co.nz/barlows.co.nz/barlows/fonts/fontawesome-webfonte0a5.woff2	(from http://barlows.co.nz/barlows/css/style.css)
23:46:13	71508/71508	---M--	200	added ('OK')	application/font-woff	date:Thu,%2013%20Aug%202020%2010:09:28%20GMT	http://barlows.co.nz/barlows/fonts/fontawesome-webfont.woff?v=4.3.0	D:/My%20Web%20Sites/barlows.co.nz/barlows.co.nz/barlows/fonts/fontawesome-webfonte0a5.woff	(from http://barlows.co.nz/barlows/css/style.css)
23:46:13	306/306	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2006%20Sep%202021%2011:44:40%20GMT	http://barlows.co.nz/barlows/css/..fonts/fontawesome-webfont.svg?v=4.3.0	D:/My%20Web%20Sites/barlows.co.nz/barlows.co.nz/barlows/css/..fonts/fontawesome-webfont.aee0a5.delayed	(from http://barlows.co.nz/barlows/css/style.css)
23:46:15	8960/8960	---M--	200	added ('OK')	image/gif	date:Thu,%2013%20Aug%202020%2010:09:28%20GMT	http://barlows.co.nz/barlows/images/about-us.gif	D:/My%20Web%20Sites/barlows.co.nz/barlows.co.nz/barlows/images/about-us.gif	(from http://barlows.co.nz/about-us)
23:46:16	306/306	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2006%20Sep%202021%2011:44:42%20GMT	http://barlows.co.nz/images/ajax-loader.gif	D:/My%20Web%20Sites/barlows.co.nz/barlows.co.nz/images/ajax-loader.b0.delayed	(from http://barlows.co.nz/contact)
23:46:17	6966/6966	---M--	200	added ('OK')	image/gif	date:Thu,%2013%20Aug%202020%2010:09:28%20GMT	http://barlows.co.nz/barlows/images/Swaps_D_capabilties_1.gif	D:/My%20Web%20Sites/barlows.co.nz/barlows.co.nz/barlows/images/Swaps_D_capabilties_1.gif	(from http://barlows.co.nz/overview)
23:46:19	6222/6222	---M--	200	added ('OK')	image/gif	date:Thu,%2013%20Aug%202020%2010:09:28%20GMT	http://barlows.co.nz/barlows/images/Swaps_D_capabilties_2.gif	D:/My%20Web%20Sites/barlows.co.nz/barlows.co.nz/barlows/images/Swaps_D_capabilties_2.gif	(from http://barlows.co.nz/overview)
23:46:20	5270/5270	---M--	200	added ('OK')	image/gif	date:Thu,%2013%20Aug%202020%2010:09:28%20GMT	http://barlows.co.nz/barlows/images/Swaps_D_capabilties_3.gif	D:/My%20Web%20Sites/barlows.co.nz/barlows.co.nz/barlows/images/Swaps_D_capabilties_3.gif	(from http://barlows.co.nz/overview)
23:46:21	5404/5404	---M--	200	added ('OK')	image/gif	date:Thu,%2013%20Aug%202020%2010:09:28%20GMT	http://barlows.co.nz/barlows/images/Swaps_D_freight_1.gif	D:/My%20Web%20Sites/barlows.co.nz/barlows.co.nz/barlows/images/Swaps_D_freight_1.gif	(from http://barlows.co.nz/freight)
23:46:22	5193/5193	---M--	200	added ('OK')	image/gif	date:Thu,%2013%20Aug%202020%2010:09:28%20GMT	http://barlows.co.nz/barlows/images/Swaps_D_freight_2.gif	D:/My%20Web%20Sites/barlows.co.nz/barlows.co.nz/barlows/images/Swaps_D_freight_2.gif	(from http://barlows.co.nz/freight)
23:46:24	6342/6342	---M--	200	added ('OK')	image/gif	date:Thu,%2013%20Aug%202020%2010:09:28%20GMT	http://barlows.co.nz/barlows/images/Swaps_D_logistics_1.gif	D:/My%20Web%20Sites/barlows.co.nz/barlows.co.nz/barlows/images/Swaps_D_logistics_1.gif	(from http://barlows.co.nz/logistics)
23:46:25	5871/5871	---M--	200	added ('OK')	image/gif	date:Thu,%2013%20Aug%202020%2010:09:28%20GMT	http://barlows.co.nz/barlows/images/Swaps_D_logistics_2.gif	D:/My%20Web%20Sites/barlows.co.nz/barlows.co.nz/barlows/images/Swaps_D_logistics_2.gif	(from http://barlows.co.nz/logistics)
23:46:25	306/306	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2006%20Sep%202021%2011:44:52%20GMT	http://barlows.co.nz/article.html	D:/My%20Web%20Sites/barlows.co.nz/barlows.co.nz/article.b8.delayed	(from http://barlows.co.nz/network)
23:46:27	7489/7489	---M--	200	added ('OK')	image/gif	date:Thu,%2013%20Aug%202020%2010:09:28%20GMT	http://barlows.co.nz/barlows/images/Swaps_D_differences.gif	D:/My%20Web%20Sites/barlows.co.nz/barlows.co.nz/barlows/images/Swaps_D_differences.gif	(from http://barlows.co.nz/difference)
23:46:29	6948/6948	---M--	200	added ('OK')	image/gif	date:Thu,%2013%20Aug%202020%2010:09:28%20GMT	http://barlows.co.nz/barlows/images/Swaps_D_technology.gif	D:/My%20Web%20Sites/barlows.co.nz/barlows.co.nz/barlows/images/Swaps_D_technology.gif	(from http://barlows.co.nz/technology)
23:46:29	122092/122092	---M--	200	added ('OK')	application/x-font-ttf	date:Thu,%2013%20Aug%202020%2010:09:28%20GMT	http://barlows.co.nz/barlows/fonts/fontawesome-webfont.ttf?v=4.3.0	D:/My%20Web%20Sites/barlows.co.nz/barlows.co.nz/barlows/fonts/fontawesome-webfonte0a5.ttf	(from http://barlows.co.nz/barlows/css/style.css)
23:47:24	1557637/1557637	---M--	200	added ('OK')	application/javascript	date:Thu,%2013%20Aug%202020%2010:09:28%20GMT	http://barlows.co.nz/js/app-libs/highcharts-ng/highstock.src.js	D:/My%20Web%20Sites/barlows.co.nz/barlows.co.nz/js/app-libs/highcharts-ng/highstock.src.js	(from http://barlows.co.nz/)
23:47:27	2580771/2580771	---M--	200	added ('OK')	image/gif	date:Thu,%2013%20Aug%202020%2010:09:28%20GMT	http://barlows.co.nz/cargopress/images/nz-flag.gif	D:/My%20Web%20Sites/barlows.co.nz/barlows.co.nz/cargopress/images/nz-flag.gif	(from http://barlows.co.nz/)
23:47:28	43908/43908	---MC-	200	added ('OK')	text/html	date:Mon,%2006%20Sep%202021%2011:45:54%20GMT	http://barlows.co.nz/services	D:/My%20Web%20Sites/barlows.co.nz/barlows.co.nz/services.html	(from http://barlows.co.nz/storage)
23:47:30	33429/33429	---MC-	200	added ('OK')	text/html	date:Mon,%2006%20Sep%202021%2011:45:54%20GMT	http://barlows.co.nz/logistics-service	D:/My%20Web%20Sites/barlows.co.nz/barlows.co.nz/logistics-service.html	(from http://barlows.co.nz/storage)
23:47:50	121715/121715	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Aug%202020%2010:09:28%20GMT	http://barlows.co.nz/cargopress/images/services/services-warehousing-2.jpg	D:/My%20Web%20Sites/barlows.co.nz/barlows.co.nz/cargopress/images/services/services-warehousing-2.jpg	(from http://barlows.co.nz/warehousing)
23:47:52	143221/143221	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Aug%202020%2010:09:28%20GMT	http://barlows.co.nz/cargopress/images/services/services-warehousing-1.jpg	D:/My%20Web%20Sites/barlows.co.nz/barlows.co.nz/cargopress/images/services/services-warehousing-1.jpg	(from http://barlows.co.nz/warehousing)
23:48:01	62774/62774	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Aug%202020%2010:09:28%20GMT	http://barlows.co.nz/cargopress/images/services/services-cargo-1.jpg	D:/My%20Web%20Sites/barlows.co.nz/barlows.co.nz/cargopress/images/services/services-cargo-1.jpg	(from http://barlows.co.nz/cargo)
23:48:01	306/306	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2006%20Sep%202021%2011:46:27%20GMT	http://barlows.co.nz/services.html	D:/My%20Web%20Sites/barlows.co.nz/barlows.co.nz/services.c3.delayed	(from http://barlows.co.nz/trucking-service)
23:48:07	94622/94622	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Aug%202020%2010:09:28%20GMT	http://barlows.co.nz/cargopress/images/services/services-cargo-2.jpg	D:/My%20Web%20Sites/barlows.co.nz/barlows.co.nz/cargopress/images/services/services-cargo-2.jpg	(from http://barlows.co.nz/cargo)
23:48:15	45648/45648	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Aug%202020%2010:09:28%20GMT	http://barlows.co.nz/cargopress/images/services/services-trucking-service-2.jpg	D:/My%20Web%20Sites/barlows.co.nz/barlows.co.nz/cargopress/images/services/services-trucking-service-2.jpg	(from http://barlows.co.nz/trucking-service)
23:48:23	137325/137325	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Aug%202020%2010:09:28%20GMT	http://barlows.co.nz/cargopress/images/services/services-trucking-service-1.jpg	D:/My%20Web%20Sites/barlows.co.nz/barlows.co.nz/cargopress/images/services/services-trucking-service-1.jpg	(from http://barlows.co.nz/trucking-service)
23:48:34	118382/118382	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Aug%202020%2010:09:28%20GMT	http://barlows.co.nz/cargopress/images/services/services-custom-clearance-1.jpeg	D:/My%20Web%20Sites/barlows.co.nz/barlows.co.nz/cargopress/images/services/services-custom-clearance-1.jpg	(from http://barlows.co.nz/custom-clearance)
23:48:44	127420/127420	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Aug%202020%2010:09:28%20GMT	http://barlows.co.nz/cargopress/images/services/services-custom-clearance-2.jpeg	D:/My%20Web%20Sites/barlows.co.nz/barlows.co.nz/cargopress/images/services/services-custom-clearance-2.jpg	(from http://barlows.co.nz/custom-clearance)
23:48:50	96421/96421	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Aug%202020%2010:09:28%20GMT	http://barlows.co.nz/cargopress/images/services/services-2.jpg	D:/My%20Web%20Sites/barlows.co.nz/barlows.co.nz/cargopress/images/services/services-2.jpg	(from http://barlows.co.nz/services)
23:48:57	78884/78884	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Aug%202020%2010:09:28%20GMT	http://barlows.co.nz/cargopress/images/services/services-3.jpg	D:/My%20Web%20Sites/barlows.co.nz/barlows.co.nz/cargopress/images/services/services-3.jpg	(from http://barlows.co.nz/services)
23:49:10	121715/121715	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Aug%202020%2010:09:28%20GMT	http://barlows.co.nz/cargopress/images/services/services-4.jpg	D:/My%20Web%20Sites/barlows.co.nz/barlows.co.nz/cargopress/images/services/services-4.jpg	(from http://barlows.co.nz/services)
23:49:10	78635/78635	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Aug%202020%2010:09:28%20GMT	http://barlows.co.nz/cargopress/images/services/services-5.jpg	D:/My%20Web%20Sites/barlows.co.nz/barlows.co.nz/cargopress/images/services/services-5.jpg	(from http://barlows.co.nz/services)
23:49:21	713441/713441	---M--	200	added ('OK')	image/png	date:Thu,%2013%20Aug%202020%2010:09:28%20GMT	http://barlows.co.nz/cargopress/images/services/services-storage-1.png	D:/My%20Web%20Sites/barlows.co.nz/barlows.co.nz/cargopress/images/services/services-storage-1.png	(from http://barlows.co.nz/storage)
23:49:31	145652/145652	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Aug%202020%2010:09:28%20GMT	http://barlows.co.nz/cargopress/images/services/services-6.jpg	D:/My%20Web%20Sites/barlows.co.nz/barlows.co.nz/cargopress/images/services/services-6.jpg	(from http://barlows.co.nz/services)
23:49:57	468127/468127	---M--	200	added ('OK')	image/png	date:Thu,%2013%20Aug%202020%2010:09:28%20GMT	http://barlows.co.nz/cargopress/images/services/services-7.png	D:/My%20Web%20Sites/barlows.co.nz/barlows.co.nz/cargopress/images/services/services-7.png	(from http://barlows.co.nz/services)
23:51:17	3074989/3074989	---M--	200	added ('OK')	image/png	date:Thu,%2013%20Aug%202020%2010:09:28%20GMT	http://barlows.co.nz/cargopress/images/services/services-storage-2.png	D:/My%20Web%20Sites/barlows.co.nz/barlows.co.nz/cargopress/images/services/services-storage-2.png	(from http://barlows.co.nz/storage)
23:53:34	1683584/1683584	---M--	200	added ('OK')	image/png	date:Thu,%2013%20Aug%202020%2010:09:28%20GMT	http://barlows.co.nz/cargopress/images/services/services-logistic-service-2.png	D:/My%20Web%20Sites/barlows.co.nz/barlows.co.nz/cargopress/images/services/services-logistic-service-2.png	(from http://barlows.co.nz/logistics-service)
23:54:24	2917187/2917187	---M--	200	added ('OK')	image/png	date:Thu,%2013%20Aug%202020%2010:09:28%20GMT	http://barlows.co.nz/cargopress/images/services/services-logistic-service-1.png	D:/My%20Web%20Sites/barlows.co.nz/barlows.co.nz/cargopress/images/services/services-logistic-service-1.png	(from http://barlows.co.nz/logistics-service)
